protocol,latency_ms,cumulative_fraction
jp-raft-adaptive,9181.186035,0.9475470282562106
jp-raft-adaptive,9246.506104,0.9485444431197276
jp-raft-adaptive,9302.324951,0.9495418579832446
jp-raft-adaptive,9351.62207,0.9505392728467617
jp-raft-adaptive,9391.329834,0.9515366877102787
jp-raft-adaptive,9428.683105,0.9525341025737956
jp-raft-adaptive,9472.515137,0.9535315174373126
jp-raft-adaptive,9512.156982,0.9545289323008296
jp-raft-adaptive,9546.602051,0.9555263471643466
jp-raft-adaptive,9584.736084,0.9565237620278636
jp-raft-adaptive,9622.278809,0.9575211768913806
jp-raft-adaptive,9656.993896,0.9585185917548976
jp-raft-adaptive,9694.115967,0.9595160066184146
jp-raft-adaptive,9727.474854,0.9605134214819316
jp-raft-adaptive,9760.64502,0.9615108363454486
jp-raft-adaptive,9791.192871,0.9625082512089657
jp-raft-adaptive,9817.783936,0.9635056660724827
jp-raft-adaptive,9846.558838,0.9645030809359997
jp-raft-adaptive,9868.60498,0.9655004957995167
jp-raft-adaptive,9892.656982,0.9664979106630337
jp-raft-adaptive,9915.544922,0.9674953255265507
jp-raft-adaptive,9935.745117,0.9684927403900677
jp-raft-adaptive,9957.945068,0.9694901552535847
jp-raft-adaptive,9980.530029,0.9704875701171017
jp-raft-adaptive,10006.145996,0.9714849849806187
jp-raft-adaptive,10036.021973,0.9724823998441358
jp-raft-adaptive,10068.166016,0.9734798147076528
jp-raft-adaptive,10098.192139,0.9744772295711698
jp-raft-adaptive,10127.272949,0.9754746444346868
jp-raft-adaptive,10159.01001,0.9764720592982038
jp-raft-adaptive,10187.808105,0.9774694741617208
jp-raft-adaptive,10221.12793,0.9784668890252378
jp-raft-adaptive,10252.288086,0.9794643038887548
jp-raft-adaptive,10282.625,0.9804617187522718
jp-raft-adaptive,10310.427002,0.9814591336157888
jp-raft-adaptive,10337.932129,0.9824565484793059
jp-raft-adaptive,10369.161133,0.9834539633428229
jp-raft-adaptive,10400.541992,0.9844513782063399
jp-raft-adaptive,10434.218018,0.9854487930698569
jp-raft-adaptive,10476.766113,0.9864462079333739
jp-raft-adaptive,10544.863037,0.9874436227968909
jp-raft-adaptive,10611.978027,0.9884410376604079
jp-raft-adaptive,10680.598877,0.9894384525239248
jp-raft-adaptive,10740.617188,0.9904358673874418
jp-raft-adaptive,10813.028076,0.9914332822509588
jp-raft-adaptive,10876.944092,0.9924306971144758
jp-raft-adaptive,10946.446045,0.9934281119779929
jp-raft-adaptive,11008.697998,0.9944255268415099
jp-raft-adaptive,11077.112793,0.9954229417050269
jp-raft-adaptive,11150.498047,0.9964203565685439
jp-raft-adaptive,11225.727051,0.9974177714320609
jp-raft-adaptive,11303.153076,0.9984151862955779
jp-raft-adaptive,11387.049072,0.9994126011590949
copilot,80.927979,6.273289587593942e-06
copilot,81.248047,0.0010037263340150308
copilot,81.339111,0.0020011793784424675
copilot,81.399902,0.0029986324228699047
copilot,81.458008,0.003996085467297341
copilot,81.505127,0.0049935385117247785
copilot,81.543945,0.005990991556152215
copilot,81.576904,0.006988444600579652
copilot,81.607178,0.007985897645007088
copilot,81.639893,0.008983350689434526
copilot,81.668945,0.009980803733861962
copilot,81.698975,0.010978256778289399
copilot,81.724854,0.011975709822716837
copilot,81.755127,0.012973162867144273
copilot,81.780029,0.01397061591157171
copilot,81.802979,0.014968068955999147
copilot,81.824951,0.015965522000426585
copilot,81.846191,0.01696297504485402
copilot,81.869141,0.017960428089281458
copilot,81.893066,0.018957881133708894
copilot,81.914795,0.01995533417813633
copilot,81.939941,0.020952787222563767
copilot,81.956787,0.021950240266991206
copilot,81.976074,0.022947693311418643
copilot,82.0,0.02394514635584608
copilot,82.022949,0.024942599400273515
copilot,82.043213,0.02594005244470095
copilot,82.065918,0.026937505489128388
copilot,82.087158,0.027934958533555827
copilot,82.11084,0.028932411577983264
copilot,82.133057,0.0299298646224107
copilot,82.156006,0.030927317666838136
copilot,82.183105,0.03192477071126557
copilot,82.213867,0.03292222375569301
copilot,82.237793,0.033919676800120445
copilot,82.264893,0.03491712984454788
copilot,82.291992,0.03591458288897532
copilot,82.317139,0.03691203593340276
copilot,82.345215,0.0379094889778302
copilot,82.373047,0.03890694202225763
copilot,82.401123,0.03990439506668507
copilot,82.433838,0.040901848111112506
copilot,82.468994,0.04189930115553994
copilot,82.498047,0.04289675419996738
copilot,82.532959,0.043894207244394814
copilot,82.567139,0.04489166028882225
copilot,82.605957,0.04588911333324969
copilot,82.648926,0.04688656637767712
copilot,82.691162,0.047884019422104566
copilot,82.733887,0.048881472466532
copilot,82.780029,0.04987892551095944
copilot,82.825928,0.050876378555386875
copilot,82.890137,0.05187383159981431
copilot,82.955078,0.05287128464424175
copilot,83.035889,0.053868737688669184
copilot,83.133057,0.05486619073309662
copilot,83.24292,0.05586364377752406
copilot,83.391846,0.05686109682195149
copilot,83.615967,0.05785854986637893
copilot,83.917969,0.058856002910806365
copilot,84.400146,0.05985345595523381
copilot,85.090088,0.060850908999661245
copilot,86.065918,0.06184836204408868
copilot,87.171875,0.06284581508851611
copilot,88.269043,0.06384326813294355
copilot,89.274902,0.06484072117737098
copilot,90.645996,0.06583817422179843
copilot,92.001221,0.06683562726622587
copilot,93.453857,0.0678330803106533
copilot,94.786133,0.06883053335508074
copilot,95.760986,0.06982798639950817
copilot,96.812988,0.07082543944393561
copilot,97.804932,0.07182289248836304
copilot,98.570068,0.07282034553279049
copilot,99.279785,0.07381779857721792
copilot,99.947998,0.07481525162164536
copilot,100.487061,0.07581270466607279
copilot,100.98291,0.07681015771050023
copilot,101.304932,0.07780761075492768
copilot,101.48999,0.0788050637993551
copilot,101.592041,0.07980251684378255
copilot,101.663086,0.08079996988820998
copilot,101.718994,0.08179742293263742
copilot,101.763184,0.08279487597706485
copilot,101.801025,0.08379232902149229
copilot,101.829834,0.08478978206591972
copilot,101.859131,0.08578723511034717
copilot,101.88501,0.0867846881547746
copilot,101.908203,0.08778214119920204
copilot,101.930908,0.08877959424362948
copilot,101.951904,0.08977704728805691
copilot,101.969238,0.09077450033248435
copilot,101.986084,0.09177195337691178
copilot,102.001953,0.09276940642133923
copilot,102.015869,0.09376685946576666
copilot,102.031006,0.0947643125101941
copilot,102.045898,0.09576176555462153
copilot,102.057861,0.09675921859904897
copilot,102.071045,0.0977566716434764
copilot,102.082031,0.09875412468790384
copilot,102.093018,0.09975157773233127
copilot,102.104004,0.10074903077675872
copilot,102.11499,0.10174648382118616
copilot,102.126953,0.10274393686561359
copilot,102.137207,0.10374138991004103
copilot,102.147949,0.10473884295446846
copilot,102.158936,0.1057362959988959
copilot,102.168945,0.10673374904332333
copilot,102.178223,0.10773120208775078
copilot,102.187988,0.1087286551321782
copilot,102.197998,0.10972610817660565
copilot,102.206055,0.11072356122103308
copilot,102.214844,0.11172101426546052
copilot,102.222168,0.11271846730988797
copilot,102.230957,0.1137159203543154
copilot,102.238037,0.11471337339874284
copilot,102.24707,0.11571082644317027
copilot,102.25415,0.11670827948759771
copilot,102.260986,0.11770573253202514
copilot,102.268066,0.11870318557645258
copilot,102.275879,0.11970063862088001
copilot,102.281982,0.12069809166530746
copilot,102.290039,0.12169554470973488
copilot,102.297119,0.12269299775416233
copilot,102.303955,0.12369045079858977
copilot,102.310059,0.1246879038430172
copilot,102.316895,0.12568535688744464
copilot,102.322998,0.1266828099318721
copilot,102.329834,0.1276802629762995
copilot,102.334961,0.12867771602072695
copilot,102.342041,0.1296751690651544
copilot,102.348877,0.13067262210958183
copilot,102.354004,0.13167007515400925
copilot,102.359131,0.1326675281984367
copilot,102.36499,0.13366498124286413
copilot,102.370117,0.13466243428729158
copilot,102.375977,0.13565988733171902
copilot,102.381104,0.13665734037614644
copilot,102.386963,0.13765479342057388
copilot,102.39209,0.13865224646500132
copilot,102.396973,0.13964969950942877
copilot,102.403076,0.14064715255385618
copilot,102.407959,0.14164460559828362
copilot,102.413086,0.14264205864271107
copilot,102.418213,0.1436395116871385
copilot,102.424072,0.14463696473156593
copilot,102.429932,0.14563441777599337
copilot,102.435059,0.1466318708204208
copilot,102.439941,0.14762932386484826
copilot,102.443848,0.1486267769092757
copilot,102.447998,0.14962422995370311
copilot,102.452881,0.15062168299813056
copilot,102.458008,0.151619136042558
copilot,102.462158,0.15261658908698544
copilot,102.467041,0.15361404213141286
copilot,102.471924,0.1546114951758403
copilot,102.476074,0.15560894822026775
copilot,102.480957,0.1566064012646952
copilot,102.48584,0.1576038543091226
copilot,102.48999,0.15860130735355005
copilot,102.494141,0.1595987603979775
copilot,102.499023,0.16059621344240493
copilot,102.503906,0.16159366648683238
copilot,102.508057,0.1625911195312598
copilot,102.512939,0.16358857257568724
copilot,102.516846,0.16458602562011468
copilot,102.520996,0.16558347866454212
copilot,102.525146,0.16658093170896954
copilot,102.529053,0.16757838475339698
copilot,102.533936,0.16857583779782442
copilot,102.538086,0.16957329084225187
copilot,102.541992,0.1705707438866793
copilot,102.546143,0.17156819693110673
copilot,102.550049,0.17256564997553417
copilot,102.554932,0.1735631030199616
copilot,102.558105,0.17456055606438906
copilot,102.562012,0.17555800910881647
copilot,102.564941,0.17655546215324391
copilot,102.569092,0.17755291519767136
copilot,102.572998,0.1785503682420988
copilot,102.576904,0.17954782128652622
copilot,102.580078,0.18054527433095366
copilot,102.583984,0.1815427273753811
copilot,102.587891,0.18254018041980855
copilot,102.591797,0.183537633464236
copilot,102.594971,0.1845350865086634
copilot,102.598877,0.18553253955309085
copilot,102.603027,0.1865299925975183
copilot,102.605957,0.18752744564194573
copilot,102.609131,0.18852489868637315
copilot,102.612793,0.1895223517308006
copilot,102.615967,0.19051980477522804
copilot,102.619873,0.19151725781965548
copilot,102.623047,0.1925147108640829
copilot,102.625977,0.19351216390851034
copilot,102.629883,0.19450961695293778
copilot,102.633057,0.19550706999736522
copilot,102.63623,0.19650452304179267
copilot,102.639893,0.19750197608622008
copilot,102.643066,0.19849942913064753
copilot,102.645996,0.19949688217507497
copilot,102.649902,0.2004943352195024
copilot,102.652832,0.20149178826392983
copilot,102.656006,0.20248924130835727
copilot,102.65918,0.2034866943527847
copilot,102.662109,0.20448414739721216
copilot,102.666016,0.2054816004416396
copilot,102.668945,0.20647905348606702
copilot,102.672119,0.20747650653049446
copilot,102.676025,0.2084739595749219
copilot,102.678955,0.20947141261934935
copilot,102.682861,0.21046886566377676
copilot,102.685059,0.2114663187082042
copilot,102.687988,0.21246377175263165
copilot,102.691895,0.2134612247970591
copilot,102.695068,0.2144586778414865
copilot,102.698975,0.21545613088591395
copilot,102.702148,0.2164535839303414
copilot,102.705811,0.21745103697476884
copilot,102.708008,0.21844849001919628
copilot,102.711914,0.2194459430636237
copilot,102.715088,0.22044339610805114
copilot,102.718018,0.22144084915247858
copilot,102.721924,0.22243830219690602
copilot,102.724854,0.22343575524133344
copilot,102.728027,0.22443320828576088
copilot,102.731201,0.22543066133018833
copilot,102.734863,0.22642811437461577
copilot,102.737793,0.22742556741904318
copilot,102.740967,0.22842302046347063
copilot,102.743164,0.22942047350789807
copilot,102.746826,0.2304179265523255
copilot,102.75,0.23141537959675296
copilot,102.75293,0.23241283264118037
copilot,102.755859,0.23341028568560782
copilot,102.759033,0.23440773873003526
copilot,102.761963,0.2354051917744627
copilot,102.764893,0.23640264481889012
copilot,102.767822,0.23740009786331756
copilot,102.77002,0.238397550907745
copilot,102.772949,0.23939500395217245
copilot,102.775879,0.2403924569965999
copilot,102.778076,0.2413899100410273
copilot,102.781006,0.24238736308545475
copilot,102.783936,0.2433848161298822
copilot,102.786865,0.24438226917430964
copilot,102.789795,0.24537972221873705
copilot,102.792969,0.2463771752631645
copilot,102.795166,0.24737462830759194
copilot,102.798096,0.24837208135201938
copilot,102.801025,0.2493695343964468
copilot,102.803955,0.25036698744087427
copilot,102.806885,0.2513644404853017
copilot,102.810059,0.2523618935297291
copilot,102.812988,0.25335934657415654
copilot,102.815918,0.254356799618584
copilot,102.818115,0.2553542526630114
copilot,102.821045,0.25635170570743887
copilot,102.823975,0.2573491587518663
copilot,102.827881,0.25834661179629376
copilot,102.830078,0.2593440648407212
copilot,102.833008,0.2603415178851486
copilot,102.835938,0.26133897092957603
copilot,102.838867,0.2623364239740035
copilot,102.841064,0.2633338770184309
copilot,102.843994,0.26433133006285836
copilot,102.847168,0.2653287831072858
copilot,102.850098,0.26632623615171325
copilot,102.853027,0.2673236891961407
copilot,102.85498,0.26832114224056813
copilot,102.85791,0.2693185952849955
copilot,102.86084,0.27031604832942296
copilot,102.863037,0.2713135013738504
copilot,102.865967,0.27231095441827785
copilot,102.868896,0.2733084074627053
copilot,102.871826,0.27430586050713274
copilot,102.875,0.2753033135515602
copilot,102.876953,0.2763007665959876
copilot,102.879883,0.27729821964041507
copilot,102.882812,0.27829567268484245
copilot,102.88501,0.2792931257292699
copilot,102.887939,0.28029057877369734
copilot,102.890869,0.2812880318181248
copilot,102.893066,0.2822854848625522
copilot,102.895996,0.28328293790697967
copilot,102.898193,0.2842803909514071
copilot,102.901123,0.28527784399583456
copilot,102.904053,0.286275297040262
copilot,102.906982,0.2872727500846894
copilot,102.909912,0.28827020312911683
copilot,102.913086,0.2892676561735443
copilot,102.915039,0.2902651092179717
copilot,102.917969,0.29126256226239916
copilot,102.920166,0.2922600153068266
copilot,102.922852,0.29325746835125405
copilot,102.925049,0.2942549213956815
copilot,102.927979,0.2952523744401089
copilot,102.930908,0.2962498274845363
copilot,102.933105,0.29724728052896376
copilot,102.936035,0.2982447335733912
copilot,102.938965,0.29924218661781865
copilot,102.941895,0.3002396396622461
copilot,102.944092,0.30123709270667354
copilot,102.946045,0.302234545751101
copilot,102.948975,0.3032319987955284
copilot,102.951172,0.3042294518399558
copilot,102.954102,0.30522690488438325
copilot,102.956055,0.3062243579288107
copilot,102.958984,0.30722181097323814
copilot,102.961914,0.3082192640176656
copilot,102.964111,0.309216717062093
copilot,102.966064,0.31021417010652047
copilot,102.968994,0.3112116231509479
copilot,102.970947,0.31220907619537536
copilot,102.973877,0.31320652923980274
copilot,102.976074,0.3142039822842302
copilot,102.979004,0.31520143532865763
copilot,102.980957,0.3161988883730851
copilot,102.983154,0.3171963414175125
copilot,102.986084,0.31819379446193996
copilot,102.988037,0.3191912475063674
copilot,102.990967,0.32018870055079485
copilot,102.993164,0.3211861535952223
copilot,102.99585,0.3221836066396497
copilot,102.998047,0.3231810596840771
copilot,103.0,0.32417851272850456
copilot,103.00293,0.325175965772932
copilot,103.005127,0.32617341881735945
copilot,103.008057,0.3271708718617869
copilot,103.01001,0.32816832490621434
copilot,103.012939,0.3291657779506418
copilot,103.015137,0.33016323099506917
copilot,103.018066,0.3311606840394966
copilot,103.02002,0.33215813708392405
copilot,103.022217,0.3331555901283515
copilot,103.024902,0.33415304317277894
copilot,103.0271,0.3351504962172064
copilot,103.029053,0.3361479492616338
copilot,103.031982,0.33714540230606127
copilot,103.034912,0.3381428553504887
copilot,103.037109,0.3391403083949161
copilot,103.039062,0.34013776143934354
copilot,103.041992,0.341135214483771
copilot,103.044189,0.34213266752819843
copilot,103.046875,0.3431301205726259
copilot,103.049072,0.3441275736170533
copilot,103.052002,0.34512502666148076
copilot,103.053955,0.3461224797059082
copilot,103.056885,0.34711993275033565
copilot,103.059082,0.34811738579476303
copilot,103.061035,0.3491148388391905
copilot,103.063965,0.3501122918836179
copilot,103.066162,0.35110974492804536
copilot,103.068848,0.3521071979724728
copilot,103.071045,0.35310465101690025
copilot,103.072998,0.3541021040613277
copilot,103.075928,0.35509955710575514
copilot,103.078125,0.3560970101501826
copilot,103.081055,0.35709446319460997
copilot,103.083008,0.3580919162390374
copilot,103.085205,0.35908936928346485
copilot,103.088135,0.3600868223278923
copilot,103.090088,0.36108427537231974
copilot,103.093018,0.3620817284167472
copilot,103.094971,0.3630791814611746
copilot,103.097168,0.36407663450560207
copilot,103.099854,0.36507408755002946
copilot,103.102051,0.3660715405944569
copilot,103.104004,0.36706899363888434
copilot,103.106201,0.3680664466833118
copilot,103.108887,0.36906389972773923
copilot,103.111084,0.3700613527721667
copilot,103.11377,0.3710588058165941
copilot,103.115967,0.37205625886102156
copilot,103.118164,0.373053711905449
copilot,103.121094,0.3740511649498764
copilot,103.123779,0.37504861799430383
copilot,103.125977,0.3760460710387313
copilot,103.128906,0.3770435240831587
copilot,103.131104,0.37804097712758616
copilot,103.133057,0.3790384301720136
copilot,103.135986,0.38003588321644105
copilot,103.137939,0.3810333362608685
copilot,103.139893,0.38203078930529594
copilot,103.14209,0.3830282423497233
copilot,103.144043,0.38402569539415077
copilot,103.146973,0.3850231484385782
copilot,103.148926,0.38602060148300565
copilot,103.151855,0.3870180545274331
copilot,103.154053,0.38801550757186054
copilot,103.156006,0.389012960616288
copilot,103.158936,0.3900104136607154
copilot,103.161133,0.39100786670514287
copilot,103.163086,0.39200531974957026
copilot,103.165039,0.3930027727939977
copilot,103.167969,0.39400022583842514
copilot,103.169922,0.3949976788828526
copilot,103.172119,0.39599513192728003
copilot,103.174805,0.3969925849717075
copilot,103.177002,0.3979900380161349
copilot,103.178955,0.39898749106056236
copilot,103.181885,0.39998494410498975
copilot,103.184082,0.4009823971494172
copilot,103.187012,0.40197985019384463
copilot,103.188965,0.4029773032382721
copilot,103.191162,0.4039747562826995
copilot,103.193115,0.40497220932712696
copilot,103.196045,0.4059696623715544
copilot,103.197998,0.40696711541598185
copilot,103.200195,0.4079645684604093
copilot,103.202881,0.4089620215048367
copilot,103.205078,0.4099594745492641
copilot,103.207031,0.41095692759369157
copilot,103.209961,0.411954380638119
copilot,103.211914,0.41295183368254645
copilot,103.214111,0.4139492867269739
copilot,103.216064,0.41494673977140134
copilot,103.218018,0.4159441928158288
copilot,103.220947,0.4169416458602562
copilot,103.2229,0.4179390989046836
copilot,103.225098,0.41893655194911106
copilot,103.227051,0.4199340049935385
copilot,103.229004,0.42093145803796594
copilot,103.231934,0.4219289110823934
copilot,103.233887,0.42292636412682083
copilot,103.236084,0.4239238171712483
copilot,103.238037,0.4249212702156757
copilot,103.240967,0.42591872326010316
copilot,103.24292,0.42691617630453055
copilot,103.245117,0.427913629348958
copilot,103.24707,0.42891108239338543
copilot,103.25,0.4299085354378129
copilot,103.251953,0.4309059884822403
copilot,103.253906,0.43190344152666776
copilot,103.256104,0.4329008945710952
copilot,103.258789,0.43389834761552265
copilot,103.260986,0.43489580065995004
copilot,103.262939,0.4358932537043775
copilot,103.265869,0.4368907067488049
copilot,103.268066,0.43788815979323237
copilot,103.270996,0.4388856128376598
copilot,103.272949,0.43988306588208725
copilot,103.275146,0.4408805189265147
copilot,103.277832,0.44187797197094214
copilot,103.280029,0.4428754250153696
copilot,103.281982,0.44387287805979697
copilot,103.283936,0.4448703311042244
copilot,103.286133,0.44586778414865186
copilot,103.288086,0.4468652371930793
copilot,103.290039,0.44786269023750674
copilot,103.292236,0.4488601432819342
copilot,103.294922,0.44985759632636163
copilot,103.296875,0.4508550493707891
copilot,103.299072,0.4518525024152165
copilot,103.301025,0.4528499554596439
copilot,103.303955,0.45384740850407135
copilot,103.305908,0.4548448615484988
copilot,103.308105,0.45584231459292623
copilot,103.310059,0.4568397676373537
copilot,103.312988,0.4578372206817811
copilot,103.314941,0.45883467372620856
copilot,103.317139,0.459832126770636
copilot,103.319092,0.46082957981506345
copilot,103.322021,0.46182703285949084
copilot,103.323975,0.4628244859039183
copilot,103.326904,0.4638219389483457
copilot,103.329102,0.46481939199277317
copilot,103.331787,0.4658168450372006
copilot,103.333984,0.46681429808162805
copilot,103.335938,0.4678117511260555
copilot,103.338867,0.46880920417048294
copilot,103.341064,0.46980665721491033
copilot,103.343018,0.47080411025933777
copilot,103.345215,0.4718015633037652
copilot,103.3479,0.47279901634819266
copilot,103.350098,0.4737964693926201
copilot,103.352051,0.47479392243704754
copilot,103.354004,0.475791375481475
copilot,103.356934,0.47678882852590243
copilot,103.358887,0.4777862815703299
copilot,103.36084,0.47878373461475726
copilot,103.363037,0.4797811876591847
copilot,103.36499,0.48077864070361215
copilot,103.367188,0.4817760937480396
copilot,103.369873,0.48277354679246703
copilot,103.37207,0.4837709998368945
copilot,103.374023,0.4847684528813219
copilot,103.376953,0.48576590592574936
copilot,103.378906,0.4867633589701768
copilot,103.381104,0.4877608120146042
copilot,103.383057,0.48875826505903164
copilot,103.38501,0.4897557181034591
copilot,103.387939,0.4907531711478865
copilot,103.389893,0.49175062419231397
copilot,103.39209,0.4927480772367414
copilot,103.394043,0.49374553028116885
copilot,103.396973,0.4947429833255963
copilot,103.398926,0.49574043637002374
copilot,103.401123,0.49673788941445113
copilot,103.403076,0.49773534245887857
copilot,103.405029,0.498732795503306
copilot,103.407959,0.49973024854773346
copilot,103.409912,0.5007277015921608
copilot,103.412109,0.5017251546365883
copilot,103.414062,0.5027226076810157
copilot,103.416992,0.5037200607254432
copilot,103.418945,0.5047175137698706
copilot,103.421143,0.5057149668142981
copilot,103.423828,0.5067124198587255
copilot,103.425049,0.507709872903153
copilot,103.427979,0.5087073259475804
copilot,103.429932,0.5097047789920078
copilot,103.432861,0.5107022320364353
copilot,103.435059,0.5116996850808627
copilot,103.437988,0.5126971381252902
copilot,103.439941,0.5136945911697176
copilot,103.441895,0.514692044214145
copilot,103.444092,0.5156894972585725
copilot,103.446045,0.5166869503029999
copilot,103.447998,0.5176844033474273
copilot,103.450928,0.5186818563918547
copilot,103.453125,0.5196793094362822
copilot,103.455811,0.5206767624807096
copilot,103.458008,0.521674215525137
copilot,103.460205,0.5226716685695645
copilot,103.462158,0.5236691216139919
copilot,103.464844,0.5246665746584194
copilot,103.467041,0.5256640277028468
copilot,103.468994,0.5266614807472743
copilot,103.471924,0.5276589337917017
copilot,103.473877,0.5286563868361291
copilot,103.476074,0.5296538398805566
copilot,103.479004,0.530651292924984
copilot,103.480957,0.5316487459694115
copilot,103.483154,0.5326461990138389
copilot,103.48584,0.5336436520582664
copilot,103.488037,0.5346411051026938
copilot,103.48999,0.5356385581471211
copilot,103.49292,0.5366360111915486
copilot,103.495117,0.537633464235976
copilot,103.498047,0.5386309172804035
copilot,103.500977,0.5396283703248309
copilot,103.50293,0.5406258233692584
copilot,103.505127,0.5416232764136858
copilot,103.50708,0.5426207294581132
copilot,103.51001,0.5436181825025407
copilot,103.512207,0.5446156355469681
copilot,103.514893,0.5456130885913956
copilot,103.51709,0.546610541635823
copilot,103.519043,0.5476079946802505
copilot,103.520996,0.5486054477246779
copilot,103.523926,0.5496029007691053
copilot,103.525879,0.5506003538135328
copilot,103.528809,0.5515978068579602
copilot,103.531006,0.5525952599023876
copilot,103.533203,0.553592712946815
copilot,103.535889,0.5545901659912424
copilot,103.538086,0.5555876190356699
copilot,103.541016,0.5565850720800973
copilot,103.542969,0.5575825251245248
copilot,103.545166,0.5585799781689522
copilot,103.547852,0.5595774312133797
copilot,103.550049,0.5605748842578071
copilot,103.552979,0.5615723373022345
copilot,103.554932,0.562569790346662
copilot,103.556885,0.5635672433910894
copilot,103.559082,0.5645646964355169
copilot,103.562012,0.5655621494799443
copilot,103.564941,0.5665596025243718
copilot,103.567139,0.5675570555687992
copilot,103.569824,0.5685545086132267
copilot,103.572021,0.5695519616576541
copilot,103.574951,0.5705494147020814
copilot,103.577148,0.5715468677465089
copilot,103.579834,0.5725443207909363
copilot,103.582031,0.5735417738353638
copilot,103.583984,0.5745392268797912
copilot,103.586914,0.5755366799242186
copilot,103.589844,0.5765341329686461
copilot,103.592041,0.5775315860130735
copilot,103.594971,0.578529039057501
copilot,103.596924,0.5795264921019284
copilot,103.599854,0.5805239451463559
copilot,103.602051,0.5815213981907833
copilot,103.60498,0.5825188512352107
copilot,103.606934,0.5835163042796382
copilot,103.609131,0.5845137573240656
copilot,103.611816,0.5855112103684931
copilot,103.614014,0.5865086634129205
copilot,103.616943,0.5875061164573478
copilot,103.618896,0.5885035695017753
copilot,103.621826,0.5895010225462027
copilot,103.624023,0.5904984755906302
copilot,103.625977,0.5914959286350576
copilot,103.628906,0.5924933816794851
copilot,103.631104,0.5934908347239125
copilot,103.633057,0.59448828776834
copilot,103.635986,0.5954857408127674
copilot,103.637939,0.5964831938571948
copilot,103.640869,0.5974806469016223
copilot,103.643066,0.5984780999460497
copilot,103.64502,0.5994755529904772
copilot,103.647949,0.6004730060349046
copilot,103.650879,0.601470459079332
copilot,103.653076,0.6024679121237595
copilot,103.655029,0.6034653651681869
copilot,103.657959,0.6044628182126144
copilot,103.660156,0.6054602712570417
copilot,103.663086,0.6064577243014692
copilot,103.665039,0.6074551773458966
copilot,103.667969,0.608452630390324
copilot,103.670166,0.6094500834347515
copilot,103.672852,0.6104475364791789
copilot,103.675049,0.6114449895236064
copilot,103.677979,0.6124424425680338
copilot,103.680176,0.6134398956124613
copilot,103.683105,0.6144373486568887
copilot,103.685791,0.6154348017013161
copilot,103.687988,0.6164322547457436
copilot,103.690918,0.617429707790171
copilot,103.693848,0.6184271608345985
copilot,103.696045,0.6194246138790259
copilot,103.698975,0.6204220669234534
copilot,103.701904,0.6214195199678808
copilot,103.704834,0.6224169730123081
copilot,103.707031,0.6234144260567356
copilot,103.708984,0.624411879101163
copilot,103.712158,0.6254093321455905
copilot,103.714844,0.6264067851900179
copilot,103.717041,0.6274042382344454
copilot,103.719971,0.6284016912788728
copilot,103.7229,0.6293991443233002
copilot,103.72583,0.6303965973677277
copilot,103.728027,0.6313940504121551
copilot,103.730957,0.6323915034565826
copilot,103.733154,0.63338895650101
copilot,103.736084,0.6343864095454375
copilot,103.739014,0.6353838625898649
copilot,103.740967,0.6363813156342923
copilot,103.743164,0.6373787686787198
copilot,103.746094,0.6383762217231472
copilot,103.749023,0.6393736747675747
copilot,103.750977,0.640371127812002
copilot,103.753174,0.6413685808564294
copilot,103.756104,0.6423660339008569
copilot,103.759033,0.6433634869452843
copilot,103.761963,0.6443609399897118
copilot,103.764893,0.6453583930341392
copilot,103.768066,0.6463558460785667
copilot,103.770996,0.6473532991229941
copilot,103.772949,0.6483507521674216
copilot,103.776123,0.649348205211849
copilot,103.779053,0.6503456582562764
copilot,103.782959,0.6513431113007039
copilot,103.785889,0.6523405643451313
copilot,103.788818,0.6533380173895588
copilot,103.791992,0.6543354704339862
copilot,103.794922,0.6553329234784137
copilot,103.798096,0.6563303765228411
copilot,103.801025,0.6573278295672684
copilot,103.803955,0.6583252826116959
copilot,103.807861,0.6593227356561233
copilot,103.810791,0.6603201887005508
copilot,103.812988,0.6613176417449782
copilot,103.815918,0.6623150947894056
copilot,103.819092,0.6633125478338331
copilot,103.822021,0.6643100008782605
copilot,103.824951,0.665307453922688
copilot,103.827881,0.6663049069671154
copilot,103.830811,0.6673023600115429
copilot,103.833984,0.6682998130559703
copilot,103.836182,0.6692972661003977
copilot,103.839844,0.6702947191448252
copilot,103.843018,0.6712921721892526
copilot,103.845947,0.6722896252336801
copilot,103.848877,0.6732870782781075
copilot,103.851807,0.674284531322535
copilot,103.854004,0.6752819843669623
copilot,103.85791,0.6762794374113897
copilot,103.86084,0.6772768904558172
copilot,103.863037,0.6782743435002446
copilot,103.866943,0.6792717965446721
copilot,103.869141,0.6802692495890995
copilot,103.87207,0.681266702633527
copilot,103.875977,0.6822641556779544
copilot,103.878906,0.6832616087223818
copilot,103.88208,0.6842590617668093
copilot,103.88501,0.6852565148112367
copilot,103.887939,0.6862539678556642
copilot,103.890869,0.6872514209000916
copilot,103.894043,0.6882488739445191
copilot,103.897949,0.6892463269889465
copilot,103.900879,0.6902437800333739
copilot,103.903809,0.6912412330778014
copilot,103.906982,0.6922386861222287
copilot,103.909912,0.6932361391666562
copilot,103.913086,0.6942335922110836
copilot,103.916016,0.695231045255511
copilot,103.918945,0.6962284982999385
copilot,103.922119,0.6972259513443659
copilot,103.925049,0.6982234043887934
copilot,103.928223,0.6992208574332208
